Time,Open,High,Low,Close,Volume
1586909340000,6835.11000000,6835.58000000,6825.63000000,6831.38000000,64.33947800
1586909400000,6830.20000000,6831.51000000,6825.14000000,6825.15000000,36.05687400
1586909460000,6825.15000000,6829.75000000,6821.37000000,6827.70000000,81.87378300
1586909520000,6829.00000000,6838.00000000,6826.59000000,6838.00000000,100.96534000
1586909580000,6836.99000000,6845.36000000,6834.35000000,6835.32000000,81.74768400
1586909640000,6835.32000000,6840.00000000,6830.36000000,6832.80000000,33.78703800
1586909700000,6832.82000000,6840.00000000,6830.72000000,6837.20000000,21.71232600
1586909760000,6837.69000000,6838.43000000,6820.40000000,6822.00000000,64.05652400
1586909820000,6822.00000000,6829.65000000,6818.88000000,6829.05000000,58.82951900
1586909880000,6829.05000000,6829.05000000,6818.18000000,6823.29000000,37.66326500
1586909940000,6822.65000000,6826.63000000,6816.69000000,6820.20000000,57.37435900
1586910000000,6820.28000000,6821.34000000,6814.26000000,6816.77000000,31.25689400
1586910060000,6815.20000000,6832.20000000,6815.20000000,6831.26000000,45.94900800
1586910120000,6831.28000000,6835.00000000,6828.63000000,6833.69000000,21.66961500
1586910180000,6833.70000000,6836.24000000,6827.82000000,6828.40000000,22.57178900
1586910240000,6828.63000000,6836.90000000,6828.63000000,6832.49000000,22.81612500
1586910300000,6832.63000000,6832.64000000,6820.91000000,6823.60000000,62.06622400
1586910360000,6823.50000000,6834.71000000,6823.32000000,6827.38000000,30.63998200
1586910420000,6827.38000000,6829.78000000,6823.84000000,6829.54000000,20.04622100
1586910480000,6829.51000000,6831.63000000,6828.26000000,6830.36000000,26.38533300
1586910540000,6830.37000000,6839.00000000,6830.06000000,6832.62000000,20.43819500
1586910600000,6832.85000000,6833.56000000,6826.77000000,6829.90000000,40.36826600
1586910660000,6829.66000000,6833.32000000,6825.85000000,6827.59000000,18.89173600
1586910720000,6827.50000000,6832.90000000,6826.09000000,6831.58000000,10.00034300
1586910780000,6831.11000000,6837.03000000,6827.01000000,6834.91000000,12.85909200
1586910840000,6834.92000000,6848.72000000,6831.69000000,6845.46000000,23.57318900
1586910900000,6845.49000000,6853.05000000,6843.45000000,6846.74000000,43.56579900
1586910960000,6847.60000000,6850.00000000,6844.60000000,6848.73000000,13.87685200
1586911020000,6848.73000000,6848.73000000,6841.32000000,6842.20000000,14.87616500
1586911080000,6842.20000000,6849.89000000,6841.33000000,6846.51000000,11.88563000
1586911140000,6846.50000000,6848.06000000,6841.24000000,6846.24000000,62.77190400
1586911200000,6846.30000000,6849.87000000,6842.63000000,6843.40000000,21.80197300
1586911260000,6843.65000000,6844.92000000,6833.33000000,6838.14000000,33.39146300
1586911320000,6838.27000000,6838.97000000,6835.78000000,6836.21000000,4.31118800
1586911380000,6836.20000000,6846.31000000,6836.20000000,6838.36000000,58.97975600
1586911440000,6838.36000000,6843.55000000,6837.00000000,6843.36000000,28.48594900
1586911500000,6843.64000000,6843.80000000,6837.11000000,6840.03000000,34.86255500
1586911560000,6839.93000000,6846.97000000,6839.02000000,6844.44000000,12.44418300
1586911620000,6844.44000000,6846.00000000,6843.52000000,6845.37000000,8.50515200
1586911680000,6845.06000000,6853.11000000,6845.00000000,6850.17000000,12.64623000
1586911740000,6849.83000000,6850.18000000,6843.69000000,6846.00000000,22.53575600
1586911800000,6846.66000000,6846.78000000,6840.00000000,6841.27000000,19.16666200
1586911860000,6840.45000000,6840.45000000,6832.36000000,6836.19000000,33.11698600
1586911920000,6835.28000000,6838.77000000,6833.51000000,6838.44000000,30.13251600
1586911980000,6838.45000000,6841.22000000,6837.39000000,6837.54000000,7.93692200
1586912040000,6837.54000000,6841.24000000,6836.00000000,6837.68000000,36.42179900
1586912100000,6837.09000000,6838.77000000,6836.00000000,6836.00000000,13.02185300
1586912160000,6836.01000000,6843.24000000,6835.45000000,6837.99000000,20.25797400
1586912220000,6837.98000000,6840.00000000,6834.78000000,6835.00000000,11.24319900
1586912280000,6835.00000000,6836.04000000,6832.10000000,6834.11000000,26.89204800
1586912340000,6834.12000000,6836.83000000,6833.00000000,6833.22000000,11.78918300
1586912400000,6833.46000000,6833.46000000,6828.05000000,6829.39000000,21.40770400
1586912460000,6829.38000000,6832.27000000,6825.62000000,6827.47000000,21.39444400
1586912520000,6827.10000000,6829.94000000,6826.73000000,6829.93000000,8.54596400
1586912580000,6829.94000000,6835.91000000,6826.79000000,6835.77000000,16.82628900
1586912640000,6836.15000000,6836.15000000,6831.30000000,6834.05000000,15.68626700
1586912700000,6832.87000000,6832.87000000,6826.55000000,6828.67000000,17.76384800
1586912760000,6828.77000000,6830.71000000,6828.02000000,6830.70000000,7.03245100
1586912820000,6830.40000000,6834.22000000,6830.34000000,6833.51000000,9.89862000
1586912880000,6833.51000000,6835.52000000,6833.51000000,6835.19000000,14.23502800
1586912940000,6835.17000000,6842.96000000,6834.17000000,6842.02000000,19.64298500
1586913000000,6841.99000000,6844.30000000,6839.97000000,6841.49000000,10.92714300
1586913060000,6841.48000000,6843.34000000,6839.34000000,6841.14000000,12.78059400
1586913120000,6840.71000000,6841.13000000,6838.83000000,6840.63000000,11.66750400
1586913180000,6840.24000000,6844.19000000,6839.10000000,6841.83000000,25.53395300
1586913240000,6841.29000000,6842.54000000,6840.00000000,6841.73000000,6.18811500
1586913300000,6841.80000000,6842.00000000,6841.18000000,6841.45000000,6.73858400
1586913360000,6841.45000000,6845.41000000,6841.44000000,6845.00000000,26.51662100
1586913420000,6845.00000000,6845.00000000,6836.00000000,6844.59000000,55.23583100
1586913480000,6844.54000000,6845.45000000,6843.74000000,6845.16000000,10.91935900
1586913540000,6845.17000000,6846.77000000,6843.33000000,6843.35000000,17.98303100
1586913600000,6843.68000000,6845.70000000,6843.35000000,6844.96000000,14.71960900
1586913660000,6844.91000000,6847.63000000,6844.73000000,6847.36000000,16.98393600
1586913720000,6847.38000000,6850.00000000,6846.59000000,6849.31000000,12.93352300
1586913780000,6848.84000000,6849.61000000,6844.15000000,6846.39000000,16.95685500
1586913840000,6846.39000000,6851.12000000,6845.78000000,6849.78000000,11.96104400
1586913900000,6849.77000000,6853.00000000,6848.36000000,6852.00000000,13.16427100
1586913960000,6852.00000000,6852.01000000,6847.69000000,6850.56000000,23.80060000
1586914020000,6850.59000000,6861.72000000,6850.16000000,6859.02000000,38.70789900
1586914080000,6859.41000000,6859.43000000,6851.44000000,6853.70000000,24.69444000
1586914140000,6853.49000000,6856.69000000,6852.07000000,6856.23000000,14.43299800
1586914200000,6856.66000000,6860.93000000,6854.27000000,6855.57000000,25.05733200
1586914260000,6855.53000000,6856.86000000,6851.31000000,6853.44000000,22.79307300
1586914320000,6853.41000000,6853.80000000,6850.03000000,6853.31000000,15.50648900
1586914380000,6852.42000000,6853.26000000,6850.08000000,6851.00000000,9.07949800
1586914440000,6851.00000000,6856.71000000,6851.00000000,6856.71000000,35.86951900
1586914500000,6856.83000000,6856.88000000,6852.11000000,6852.39000000,21.54253000
1586914560000,6852.68000000,6852.71000000,6850.30000000,6850.55000000,11.29171300
1586914620000,6850.73000000,6853.72000000,6850.46000000,6852.26000000,9.38663200
1586914680000,6852.28000000,6856.85000000,6852.04000000,6856.85000000,12.39842600
1586914740000,6856.85000000,6858.73000000,6855.00000000,6857.92000000,14.55502900
1586914800000,6857.96000000,6859.93000000,6857.69000000,6859.83000000,11.81733500
1586914860000,6859.82000000,6868.40000000,6859.65000000,6865.68000000,35.16640800
1586914920000,6865.65000000,6866.63000000,6859.42000000,6862.99000000,46.60467800
1586914980000,6862.99000000,6864.70000000,6860.41000000,6862.88000000,15.27373200
1586915040000,6862.68000000,6863.33000000,6862.01000000,6863.23000000,12.19893100
1586915100000,6862.89000000,6863.41000000,6853.46000000,6855.01000000,48.80442800
1586915160000,6854.88000000,6856.11000000,6853.80000000,6854.03000000,23.49467200
1586915220000,6854.03000000,6856.27000000,6850.00000000,6850.00000000,23.34769500
1586915280000,6850.03000000,6853.29000000,6850.00000000,6851.21000000,12.86001600
1586915340000,6851.21000000,6851.85000000,6847.29000000,6850.08000000,15.49947500
1586915400000,6851.27000000,6852.25000000,6847.34000000,6848.94000000,10.10489500
1586915460000,6849.05000000,6862.35000000,6849.05000000,6862.11000000,32.63477400
1586915520000,6862.11000000,6862.56000000,6857.48000000,6858.59000000,13.23846600
1586915580000,6858.42000000,6858.86000000,6856.04000000,6858.13000000,6.66626600
1586915640000,6858.14000000,6860.82000000,6857.68000000,6860.81000000,4.67615100
1586915700000,6860.83000000,6864.10000000,6856.91000000,6863.20000000,39.64924000
1586915760000,6863.24000000,6863.81000000,6857.55000000,6859.18000000,5.41945000
1586915820000,6860.01000000,6865.88000000,6860.01000000,6865.87000000,10.21821400
1586915880000,6865.87000000,6867.21000000,6863.11000000,6867.16000000,22.91410500
1586915940000,6867.16000000,6881.63000000,6867.16000000,6877.56000000,93.13017900
1586916000000,6877.74000000,6882.63000000,6868.93000000,6873.75000000,68.59968200
1586916060000,6874.61000000,6877.91000000,6871.56000000,6873.64000000,35.09261700
1586916120000,6873.63000000,6874.10000000,6870.00000000,6873.08000000,30.33637000
1586916180000,6873.21000000,6880.37000000,6873.21000000,6873.96000000,73.77279500
1586916240000,6874.46000000,6875.90000000,6871.23000000,6873.07000000,26.54384800
1586916300000,6872.53000000,6873.06000000,6866.13000000,6868.41000000,23.44797900
1586916360000,6868.41000000,6872.60000000,6865.38000000,6868.90000000,21.05868600
1586916420000,6868.10000000,6870.50000000,6864.76000000,6870.50000000,52.07702600
1586916480000,6870.50000000,6872.57000000,6868.79000000,6868.79000000,11.04782900
1586916540000,6869.14000000,6876.73000000,6867.81000000,6873.71000000,13.29386100
1586916600000,6873.46000000,6873.71000000,6868.00000000,6868.88000000,14.79322900
1586916660000,6868.79000000,6873.63000000,6866.15000000,6872.33000000,9.75314300
1586916720000,6872.39000000,6876.39000000,6871.56000000,6873.87000000,4.88929200
1586916780000,6873.87000000,6876.25000000,6871.46000000,6873.28000000,11.07902400
1586916840000,6873.01000000,6873.02000000,6871.56000000,6871.56000000,5.74330200
1586916900000,6871.56000000,6876.52000000,6871.46000000,6874.04000000,13.41584400
1586916960000,6874.03000000,6874.04000000,6870.71000000,6870.99000000,7.42781300
1586917020000,6871.26000000,6885.00000000,6870.04000000,6880.62000000,29.87117600
1586917080000,6881.15000000,6884.99000000,6880.08000000,6884.32000000,22.41288300
1586917140000,6884.32000000,6892.13000000,6880.88000000,6892.11000000,36.09665900
1586917200000,6892.11000000,6900.00000000,6888.07000000,6897.67000000,88.90151600
1586917260000,6898.80000000,6898.80000000,6888.32000000,6892.77000000,30.03367700
1586917320000,6892.77000000,6895.00000000,6888.00000000,6894.35000000,31.17861100
1586917380000,6893.73000000,6897.99000000,6888.45000000,6894.17000000,37.01416800
1586917440000,6894.64000000,6894.73000000,6889.73000000,6891.38000000,24.90851700
1586917500000,6891.35000000,6896.77000000,6890.05000000,6892.94000000,20.77176000
1586917560000,6892.88000000,6895.41000000,6891.75000000,6894.19000000,30.26914000
1586917620000,6894.18000000,6898.00000000,6893.33000000,6896.22000000,36.04569400
1586917680000,6896.47000000,6897.76000000,6890.52000000,6890.52000000,26.38256500
1586917740000,6890.52000000,6895.34000000,6890.52000000,6893.11000000,14.66576500
1586917800000,6893.90000000,6894.70000000,6890.52000000,6890.52000000,10.49137500
1586917860000,6890.52000000,6890.54000000,6885.05000000,6890.53000000,34.69411400
1586917920000,6890.53000000,6896.63000000,6885.08000000,6886.41000000,36.03448000
1586917980000,6886.46000000,6891.68000000,6885.00000000,6891.14000000,30.72396100
1586918040000,6890.81000000,6891.68000000,6886.99000000,6888.69000000,21.25388600
1586918100000,6887.75000000,6898.14000000,6886.99000000,6896.60000000,18.00503500
1586918160000,6896.60000000,6896.60000000,6892.02000000,6894.00000000,17.59242700
1586918220000,6894.28000000,6894.28000000,6889.96000000,6891.60000000,60.33194300
1586918280000,6890.99000000,6894.75000000,6890.65000000,6890.66000000,13.98522200
1586918340000,6890.65000000,6893.32000000,6881.84000000,6882.60000000,52.81136800
1586918400000,6883.09000000,6886.61000000,6876.47000000,6885.61000000,32.81982900
1586918460000,6885.50000000,6886.15000000,6877.50000000,6877.50000000,22.77085300
1586918520000,6877.51000000,6882.50000000,6876.07000000,6880.49000000,25.95022100
1586918580000,6880.49000000,6882.40000000,6876.00000000,6876.82000000,40.38918900
1586918640000,6876.83000000,6881.78000000,6874.49000000,6879.35000000,27.45711300
1586918700000,6879.62000000,6882.99000000,6879.62000000,6882.80000000,11.85549600
1586918760000,6882.84000000,6883.00000000,6879.60000000,6879.65000000,5.64169300
1586918820000,6880.79000000,6890.00000000,6878.69000000,6890.00000000,15.01030200
1586918880000,6889.34000000,6898.46000000,6889.33000000,6898.41000000,31.96807700
1586918940000,6898.46000000,6898.46000000,6890.01000000,6891.60000000,27.13376300
1586919000000,6891.90000000,6902.84000000,6891.57000000,6901.11000000,26.08211800
1586919060000,6900.98000000,6909.36000000,6899.83000000,6901.61000000,59.73194500
1586919120000,6901.06000000,6901.43000000,6895.02000000,6895.02000000,12.76737000
1586919180000,6895.83000000,6899.76000000,6895.00000000,6897.79000000,13.34671000
1586919240000,6897.79000000,6902.53000000,6897.05000000,6897.47000000,16.45020400
1586919300000,6897.47000000,6901.36000000,6895.79000000,6897.47000000,18.84623000
1586919360000,6898.28000000,6901.42000000,6898.12000000,6900.00000000,9.31054200
1586919420000,6900.00000000,6900.81000000,6897.04000000,6899.30000000,12.07738200
1586919480000,6899.26000000,6899.90000000,6890.60000000,6891.99000000,27.20455100
1586919540000,6891.99000000,6897.26000000,6890.83000000,6891.10000000,30.79064400
1586919600000,6892.24000000,6894.46000000,6890.04000000,6891.31000000,23.53472600
1586919660000,6891.31000000,6891.31000000,6885.00000000,6886.59000000,30.46581200
1586919720000,6885.93000000,6888.00000000,6885.00000000,6886.12000000,14.41675700
1586919780000,6886.08000000,6889.95000000,6885.08000000,6888.90000000,8.78272400
1586919840000,6888.90000000,6888.90000000,6886.24000000,6887.00000000,6.36074200
1586919900000,6887.00000000,6894.96000000,6886.24000000,6893.99000000,33.90708600
1586919960000,6893.99000000,6900.09000000,6893.39000000,6898.81000000,8.08828800
1586920020000,6898.77000000,6900.15000000,6894.90000000,6897.99000000,12.60787300
1586920080000,6897.99000000,6900.55000000,6896.36000000,6898.55000000,7.29285100
1586920140000,6898.56000000,6899.97000000,6896.43000000,6897.33000000,8.01946200
1586920200000,6897.32000000,6899.00000000,6897.21000000,6898.06000000,1.34549500
1586920260000,6898.77000000,6898.84000000,6889.00000000,6889.00000000,34.27321500
1586920320000,6889.00000000,6890.50000000,6887.00000000,6887.00000000,13.75811200
1586920380000,6887.01000000,6890.00000000,6885.02000000,6886.09000000,16.42624500
1586920440000,6886.09000000,6886.09000000,6880.94000000,6882.31000000,15.99274900
1586920500000,6882.19000000,6889.61000000,6881.05000000,6884.81000000,19.75656600
1586920560000,6886.09000000,6890.00000000,6885.12000000,6887.99000000,6.08499200
1586920620000,6887.99000000,6890.29000000,6884.40000000,6887.33000000,17.55114800
1586920680000,6887.26000000,6891.40000000,6885.81000000,6888.53000000,18.42521300
1586920740000,6888.53000000,6888.53000000,6884.38000000,6885.36000000,7.88095200
1586920800000,6886.28000000,6890.83000000,6885.43000000,6889.18000000,8.29312600
1586920860000,6889.20000000,6895.00000000,6889.03000000,6892.13000000,62.92445100
1586920920000,6892.12000000,6892.13000000,6885.49000000,6885.49000000,13.65298100
1586920980000,6885.59000000,6889.24000000,6884.04000000,6884.92000000,13.46684100
1586921040000,6884.93000000,6888.24000000,6883.31000000,6888.24000000,14.36599200
1586921100000,6888.24000000,6890.75000000,6888.24000000,6889.70000000,10.38457600
1586921160000,6889.65000000,6889.99000000,6887.79000000,6888.57000000,4.24771900
1586921220000,6888.58000000,6890.75000000,6880.00000000,6880.53000000,13.04363200
1586921280000,6880.52000000,6881.46000000,6878.33000000,6879.38000000,20.81957900
1586921340000,6879.26000000,6880.00000000,6877.69000000,6879.50000000,27.59796700
1586921400000,6879.89000000,6883.95000000,6878.99000000,6882.52000000,9.68836100
1586921460000,6882.38000000,6883.74000000,6880.34000000,6882.31000000,3.69854400
1586921520000,6881.93000000,6883.19000000,6880.34000000,6881.55000000,4.32821800
1586921580000,6881.39000000,6882.09000000,6878.47000000,6878.71000000,13.92132000
1586921640000,6878.71000000,6882.46000000,6878.71000000,6881.71000000,8.58407500
1586921700000,6881.02000000,6887.38000000,6880.36000000,6884.97000000,22.20994000
1586921760000,6884.96000000,6888.52000000,6883.55000000,6885.18000000,29.14872400
1586921820000,6885.35000000,6893.15000000,6885.35000000,6888.73000000,29.78640900
1586921880000,6888.64000000,6889.51000000,6884.93000000,6885.74000000,17.87929800
1586921940000,6885.74000000,6887.93000000,6883.76000000,6884.20000000,19.36655900
1586922000000,6884.64000000,6884.64000000,6877.08000000,6882.52000000,73.05125500
1586922060000,6882.35000000,6885.53000000,6880.48000000,6884.39000000,46.93840700
1586922120000,6884.38000000,6894.86000000,6882.93000000,6892.79000000,97.59909100
1586922180000,6892.80000000,6895.46000000,6891.07000000,6894.92000000,36.82657100
1586922240000,6895.00000000,6895.37000000,6891.06000000,6893.98000000,12.39329400
1586922300000,6893.39000000,6897.07000000,6890.27000000,6894.00000000,26.65387900
1586922360000,6894.00000000,6896.73000000,6893.66000000,6894.87000000,13.33475100
1586922420000,6894.87000000,6895.80000000,6890.01000000,6895.41000000,23.36037800
1586922480000,6895.78000000,6898.37000000,6893.66000000,6897.61000000,46.71652400
1586922540000,6897.61000000,6899.91000000,6895.36000000,6899.90000000,20.27589300
1586922600000,6899.90000000,6905.81000000,6898.38000000,6902.67000000,46.45511000
1586922660000,6902.32000000,6903.55000000,6900.71000000,6901.99000000,10.34113000
1586922720000,6902.00000000,6903.55000000,6900.38000000,6901.94000000,12.42802400
1586922780000,6901.94000000,6904.11000000,6900.00000000,6900.85000000,10.92891400
1586922840000,6901.06000000,6905.00000000,6900.54000000,6902.79000000,21.84900700
1586922900000,6903.94000000,6907.00000000,6902.76000000,6905.54000000,24.84217300
1586922960000,6905.50000000,6918.52000000,6903.49000000,6916.21000000,75.85638000
1586923020000,6916.88000000,6916.88000000,6909.17000000,6912.99000000,74.06311700
1586923080000,6912.99000000,6916.79000000,6905.00000000,6905.00000000,104.54243000
1586923140000,6905.00000000,6907.05000000,6905.00000000,6906.56000000,26.09179000
1586923200000,6906.56000000,6927.00000000,6906.56000000,6922.03000000,130.08674700
1586923260000,6921.83000000,6928.99000000,6920.52000000,6921.57000000,84.36508200
1586923320000,6921.17000000,6923.48000000,6917.05000000,6923.48000000,50.79490400
1586923380000,6923.48000000,6933.00000000,6922.27000000,6925.00000000,128.21199000
1586923440000,6925.00000000,6926.38000000,6921.10000000,6924.63000000,17.95356100
1586923500000,6924.29000000,6927.29000000,6923.01000000,6924.84000000,42.62510500
1586923560000,6924.99000000,6925.00000000,6915.60000000,6918.75000000,15.85873500
1586923620000,6919.03000000,6922.62000000,6918.39000000,6921.88000000,16.29596800
1586923680000,6922.00000000,6928.39000000,6921.25000000,6926.75000000,29.82789000
1586923740000,6926.70000000,6929.25000000,6918.83000000,6919.61000000,26.30786400
1586923800000,6919.62000000,6925.00000000,6918.91000000,6922.42000000,33.08550600
1586923860000,6923.20000000,6924.48000000,6918.06000000,6918.36000000,19.10231000
1586923920000,6917.80000000,6917.80000000,6908.54000000,6914.50000000,18.18448800
1586923980000,6914.74000000,6915.77000000,6910.31000000,6912.12000000,22.21030500
1586924040000,6911.31000000,6913.00000000,6905.34000000,6911.54000000,28.99493300
1586924100000,6911.54000000,6913.24000000,6903.53000000,6904.81000000,50.26691200
1586924160000,6903.77000000,6904.75000000,6898.19000000,6901.35000000,34.88848700
1586924220000,6901.57000000,6901.57000000,6894.65000000,6900.70000000,47.49504700
1586924280000,6900.61000000,6905.64000000,6898.36000000,6905.59000000,20.33052300
1586924340000,6905.52000000,6907.46000000,6901.05000000,6907.29000000,16.06574000
1586924400000,6906.79000000,6910.17000000,6900.82000000,6901.02000000,21.57435100
1586924460000,6901.05000000,6906.27000000,6900.76000000,6905.46000000,8.13897500
1586924520000,6906.04000000,6908.85000000,6900.29000000,6908.40000000,11.57163800
1586924580000,6907.81000000,6915.00000000,6905.82000000,6909.32000000,64.37388600
1586924640000,6909.22000000,6909.78000000,6902.38000000,6904.45000000,10.55389400
1586924700000,6904.52000000,6910.19000000,6902.19000000,6909.20000000,13.90919400
1586924760000,6909.22000000,6910.20000000,6904.50000000,6908.31000000,9.36200800
1586924820000,6908.29000000,6909.55000000,6904.09000000,6906.47000000,7.50473900
1586924880000,6907.87000000,6908.07000000,6904.00000000,6904.96000000,7.78777800
1586924940000,6904.87000000,6913.97000000,6903.46000000,6911.55000000,23.90109600
1586925000000,6911.64000000,6917.85000000,6911.58000000,6913.32000000,10.51510300
1586925060000,6914.61000000,6915.92000000,6912.45000000,6915.20000000,8.28040100
1586925120000,6915.20000000,6918.97000000,6914.51000000,6916.18000000,14.89140000
1586925180000,6915.93000000,6918.62000000,6912.96000000,6917.98000000,11.06932900
1586925240000,6917.96000000,6918.94000000,6916.17000000,6916.48000000,6.63352100
1586925300000,6916.80000000,6917.20000000,6909.90000000,6915.44000000,15.29414700
1586925360000,6915.07000000,6916.30000000,6914.32000000,6915.58000000,4.30189100
1586925420000,6914.83000000,6918.00000000,6914.60000000,6916.33000000,42.23759800
1586925480000,6916.17000000,6916.90000000,6911.94000000,6915.76000000,21.49686700
1586925540000,6915.76000000,6917.99000000,6913.03000000,6914.57000000,19.31459700
1586925600000,6914.69000000,6920.00000000,6914.31000000,6919.92000000,38.42395200
1586925660000,6919.87000000,6922.72000000,6918.75000000,6920.10000000,85.48470600
1586925720000,6920.09000000,6921.08000000,6916.54000000,6919.64000000,27.32821900
1586925780000,6918.98000000,6920.12000000,6916.44000000,6917.88000000,19.42590400
1586925840000,6916.91000000,6918.00000000,6915.66000000,6916.38000000,7.20684200
1586925900000,6916.91000000,6917.00000000,6904.73000000,6906.77000000,32.03384500
1586925960000,6906.49000000,6910.02000000,6904.48000000,6904.52000000,42.07336700
1586926020000,6904.59000000,6906.00000000,6902.66000000,6904.81000000,17.18749100
1586926080000,6904.80000000,6904.89000000,6901.72000000,6901.72000000,52.13964200
1586926140000,6901.72000000,6902.00000000,6899.08000000,6899.99000000,30.21571100
1586926200000,6899.99000000,6906.88000000,6899.99000000,6905.91000000,34.62426900
1586926260000,6905.93000000,6910.83000000,6905.93000000,6908.40000000,17.16199300
1586926320000,6908.49000000,6908.98000000,6905.00000000,6905.03000000,10.59694800
1586926380000,6905.00000000,6905.64000000,6900.92000000,6904.69000000,17.71193700
1586926440000,6904.70000000,6904.70000000,6898.49000000,6903.32000000,17.74641300
1586926500000,6903.33000000,6903.89000000,6895.31000000,6895.31000000,26.44299500
1586926560000,6895.31000000,6903.59000000,6895.19000000,6899.01000000,33.26524000
1586926620000,6899.76000000,6901.35000000,6896.85000000,6897.68000000,10.46093600
1586926680000,6897.68000000,6897.68000000,6887.20000000,6895.55000000,50.02485500
1586926740000,6895.12000000,6895.73000000,6888.99000000,6891.29000000,20.51489000
1586926800000,6891.52000000,6891.52000000,6886.22000000,6888.00000000,47.04569100
1586926860000,6888.32000000,6894.33000000,6886.01000000,6892.37000000,41.66065200
1586926920000,6892.37000000,6899.18000000,6892.01000000,6897.08000000,27.26685200
1586926980000,6897.08000000,6899.26000000,6893.22000000,6898.20000000,19.28361400
1586927040000,6898.60000000,6898.60000000,6894.24000000,6895.41000000,7.55629000
1586927100000,6895.62000000,6900.73000000,6895.17000000,6900.73000000,19.39961400
1586927160000,6900.73000000,6901.17000000,6893.48000000,6895.25000000,17.98247800
1586927220000,6895.18000000,6897.95000000,6895.06000000,6896.31000000,4.45332600
1586927280000,6896.63000000,6901.16000000,6896.45000000,6899.80000000,5.34219000
1586927340000,6899.80000000,6901.84000000,6899.29000000,6900.08000000,15.25862600
1586927400000,6899.73000000,6899.73000000,6890.91000000,6896.68000000,31.82522100
1586927460000,6896.63000000,6897.87000000,6892.00000000,6894.02000000,11.73837500
1586927520000,6893.77000000,6898.20000000,6893.77000000,6896.54000000,14.59339600
1586927580000,6896.53000000,6896.53000000,6891.42000000,6894.33000000,17.07730400
1586927640000,6893.80000000,6895.87000000,6891.37000000,6891.80000000,12.08798900
1586927700000,6891.79000000,6894.00000000,6890.35000000,6891.79000000,9.37396800
1586927760000,6891.18000000,6894.18000000,6890.75000000,6892.72000000,11.62560500
1586927820000,6893.20000000,6893.90000000,6891.18000000,6893.38000000,5.80020000
1586927880000,6893.01000000,6898.41000000,6892.72000000,6897.01000000,12.71936100
1586927940000,6896.94000000,6897.99000000,6895.96000000,6897.57000000,8.02092200
1586928000000,6897.41000000,6902.10000000,6896.00000000,6900.22000000,29.36022500
1586928060000,6900.23000000,6900.23000000,6895.85000000,6897.24000000,14.54024700
1586928120000,6897.23000000,6899.10000000,6895.50000000,6899.00000000,11.75883800
1586928180000,6899.00000000,6899.99000000,6896.45000000,6898.90000000,6.03089700
1586928240000,6898.51000000,6900.00000000,6898.51000000,6899.15000000,7.11485200
1586928300000,6899.15000000,6903.38000000,6897.24000000,6902.20000000,14.93651700
1586928360000,6902.57000000,6902.98000000,6897.88000000,6898.81000000,32.17748100
1586928420000,6898.56000000,6898.81000000,6891.11000000,6891.91000000,18.68929800
1586928480000,6891.92000000,6893.28000000,6889.83000000,6891.53000000,22.52196400
1586928540000,6891.52000000,6891.71000000,6884.02000000,6884.03000000,42.36932600
1586928600000,6884.03000000,6885.18000000,6875.10000000,6876.89000000,87.40323900
1586928660000,6876.89000000,6883.59000000,6875.17000000,6879.57000000,30.21392800
1586928720000,6880.89000000,6885.07000000,6879.84000000,6883.92000000,27.86405700
1586928780000,6884.50000000,6887.36000000,6883.03000000,6886.54000000,24.43893200
1586928840000,6885.26000000,6888.86000000,6885.10000000,6888.00000000,20.23614000
1586928900000,6887.99000000,6889.58000000,6885.00000000,6886.05000000,25.46221100
1586928960000,6885.07000000,6888.00000000,6884.40000000,6888.00000000,11.07817800
1586929020000,6888.00000000,6888.00000000,6885.00000000,6885.01000000,15.46819400
1586929080000,6885.00000000,6885.00000000,6881.00000000,6881.55000000,12.73469900
1586929140000,6882.31000000,6887.73000000,6882.30000000,6887.12000000,15.94455400
1586929200000,6887.05000000,6892.40000000,6886.05000000,6891.21000000,62.35164000
1586929260000,6891.92000000,6892.50000000,6891.17000000,6892.00000000,15.54858300
1586929320000,6892.00000000,6892.00000000,6889.02000000,6890.02000000,16.53188600
1586929380000,6890.16000000,6893.03000000,6889.50000000,6893.03000000,27.42851100
1586929440000,6893.02000000,6895.00000000,6892.32000000,6895.00000000,14.38095800
1586929500000,6894.99000000,6899.66000000,6894.95000000,6899.58000000,23.82549000
1586929560000,6899.58000000,6900.00000000,6895.52000000,6896.77000000,19.59385500
1586929620000,6896.54000000,6900.00000000,6895.21000000,6898.97000000,12.68494600
1586929680000,6898.97000000,6902.00000000,6898.36000000,6898.36000000,18.06167600
1586929740000,6898.41000000,6899.25000000,6896.27000000,6897.43000000,10.41047200
1586929800000,6897.43000000,6900.00000000,6895.00000000,6897.95000000,81.64465300
1586929860000,6897.53000000,6899.83000000,6895.00000000,6897.99000000,10.61002100
1586929920000,6897.99000000,6899.65000000,6897.99000000,6898.63000000,6.53746600
1586929980000,6898.53000000,6903.00000000,6898.39000000,6903.00000000,45.38469700
1586930040000,6903.00000000,6905.00000000,6900.45000000,6905.00000000,15.39537700
1586930100000,6904.98000000,6907.40000000,6903.87000000,6906.72000000,11.20642800
1586930160000,6907.40000000,6907.40000000,6902.93000000,6906.41000000,25.54279600
1586930220000,6907.34000000,6907.40000000,6904.13000000,6906.99000000,12.13359800
