,Time,Mean,SMA_3,SMA_10,SMA_50,signals,positions,current_position,Argent Fixe,Solde Net,%PnL,infos,total
2029,2020-04-30 03:24:42,8833.61870743,8831.629629009494,8829.414696833697,8836.480101427678,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2030,2020-04-30 03:24:44,8833.61862641,8831.773480965494,8829.489424852298,8836.465877568713,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2031,2020-04-30 03:24:46,8833.53171921,8831.904036237494,8829.556807136298,8836.453222177679,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2032,2020-04-30 03:24:48,8831.80420614,8831.927263422995,8829.607628802098,8836.434732915079,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2033,2020-04-30 03:24:51,8831.45950741,8831.947010992993,8829.662782288098,8836.414713207312,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2034,2020-04-30 03:24:53,8831.62762374,8831.975213887994,8829.712317066198,8836.395254157513,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2035,2020-04-30 03:24:55,8831.92757040,8832.017965602994,8829.765306708297,8836.378113642912,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2036,2020-04-30 03:24:59,8832.80521658,8832.103739960494,8829.826664897499,8836.363101839914,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2037,2020-04-30 03:25:02,8833.03920755,8832.204400028493,8829.888950037799,8836.348065789782,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2038,2020-04-30 03:25:05,8832.53903995,8832.279760284493,8829.9470480239,8836.328805099582,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2039,2020-04-30 03:25:07,8831.92844814,8832.337098179494,8829.997927161301,8836.306056661748,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2040,2020-04-30 03:25:10,8831.83650000,8832.375136812994,8830.047433039,8836.283153665048,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2041,2020-04-30 03:25:12,8832.37737792,8832.440223392496,8830.0999214114,8836.261929610682,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2042,2020-04-30 03:25:14,8833.33829452,8832.556360128994,8830.162156135699,8836.245303089416,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2043,2020-04-30 03:25:17,8832.78312188,8832.649197239994,8830.2219265943,8836.227272061817,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2044,2020-04-30 03:25:19,8832.87395833,8832.727696165495,8830.2826971446,8836.209604839549,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2045,2020-04-30 03:25:22,8832.94247950,8832.724733024994,8830.3441991749,8836.192820899283,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2046,2020-04-30 03:25:24,8832.52872404,8832.691539826494,8830.401673966,8836.171779116918,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2047,2020-04-30 03:25:26,8833.62738054,8832.691645143495,8830.470317966801,8836.154372517783,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2048,2020-04-30 03:25:29,8833.68635536,8832.694703252495,8830.5440335484,8836.138647896816,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2049,2020-04-30 03:25:32,8834.31720099,8832.729627930497,8830.6251948652,8836.124799070416,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2050,2020-04-30 03:25:34,8834.38530805,8832.767962012496,8830.7087204416,8836.119137522717,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2051,2020-04-30 03:25:36,8834.40522887,8832.811637495495,8830.7742216125,8836.116380185416,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2052,2020-04-30 03:25:38,8832.75863273,8832.859358824997,8830.8240758896,8836.110227223216,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2053,2020-04-30 03:25:41,8832.30119642,8832.901443275496,8830.8785983822,8836.102792190752,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2054,2020-04-30 03:25:43,8831.94517358,8832.917320767496,8830.927834022501,8836.08766868582,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2055,2020-04-30 03:25:45,8831.97645910,8832.919765202496,8830.9759608728,8836.071235965019,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2056,2020-04-30 03:25:48,8831.97633759,8832.878321252996,8831.0227281002,8836.054803244417,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2057,2020-04-30 03:25:50,8831.97625659,8832.825173704996,8831.0843541472,8836.03882056685,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2058,2020-04-30 03:25:52,8832.03618110,8832.800030762495,8831.1457619909,8836.023022889916,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2059,2020-04-30 03:25:54,8831.89972393,8832.798594551994,8831.206306118802,8836.006194813483,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2060,2020-04-30 03:25:57,8831.99006528,8832.806272815995,8831.267618498101,8835.990728987217,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2061,2020-04-30 03:25:59,8831.98543841,8832.786675840494,8831.328930877002,8835.974807057117,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2062,2020-04-30 03:26:02,8831.86121459,8832.712821843994,8831.391774812102,8835.95703192185,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2063,2020-04-30 03:26:04,8831.85204184,8832.666267841993,8831.460532932702,8835.939347704583,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2064,2020-04-30 03:26:07,8833.13294711,8832.679217280993,8831.542305479901,8835.925286410451,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2065,2020-04-30 03:26:09,8833.76663584,8832.720425097994,8831.624147364202,8835.913514971851,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2066,2020-04-30 03:26:12,8833.99653543,8832.793815667494,8831.705525160702,8835.90067965815,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2067,2020-04-30 03:26:14,8834.28557187,8832.826725233992,8831.792021610701,8835.888808204518,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2068,2020-04-30 03:26:16,8833.81272016,8832.833043473993,8831.870353670201,8835.877043097116,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2069,2020-04-30 03:26:18,8833.35350608,8832.784858728492,8831.9437216365,8835.864156676116,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2070,2020-04-30 03:26:21,8833.27792308,8832.72948947999,8832.0166577443,8835.850415494284,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2071,2020-04-30 03:26:24,8832.54864372,8832.636660222492,8832.082347326701,8835.83531055465,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2072,2020-04-30 03:26:27,8832.66762404,8832.632109787992,8832.1549098675,8835.819461603718,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2073,2020-04-30 03:26:29,8832.66299716,8832.650199824991,8832.2157758674,8835.803582347084,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2074,2020-04-30 03:26:32,8832.72197198,8832.689039744992,8832.277050589899,8835.78871833805,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2075,2020-04-30 03:26:34,8832.73552858,8832.726993218992,8832.3266017295,8835.772989095216,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2076,2020-04-30 03:26:37,8832.68176578,8832.76226462849,8832.3767525198,8835.754959499482,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2077,2020-04-30 03:26:39,8832.85942835,8832.806423216492,8832.4185934458,8835.737052775981,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2078,2020-04-30 03:26:41,8834.22583630,8832.915905976492,8832.472189993001,8835.724732932114,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2079,2020-04-30 03:26:43,8834.95354929,8833.068597244492,8832.5323825984,8835.715483204081,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2080,2020-04-30 03:26:46,8835.23890846,8833.231039403492,8832.557453355,8835.707260708246,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2081,2020-04-30 03:26:49,8833.31588336,8833.297561650992,8832.5635541907,8835.69281036948,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2082,2020-04-30 03:26:51,8832.90621935,8833.349811888993,8832.555385525598,8835.679146473714,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2083,2020-04-30 03:26:53,8833.37890894,8833.426155243993,8832.5498989224,8835.67811421058,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2084,2020-04-30 03:26:55,8833.18790134,8833.428902955493,8832.533449032,8835.674203023347,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2085,2020-04-30 03:26:58,8831.51580843,8833.316361584994,8832.5026887423,8835.66612768788,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2086,2020-04-30 03:27:00,8832.21124570,8833.227097098494,8832.4762015687,8835.658795109613,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2087,2020-04-30 03:27:02,8833.08579028,8833.167108018994,8832.4630065271,8835.654811324514,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2088,2020-04-30 03:27:04,8832.56611621,8833.104777821494,8832.44407005,8835.648883421247,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2089,2020-04-30 03:27:07,8833.33742899,8833.103973966994,8832.4339657964,8835.639177743245,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2090,2020-04-30 03:27:09,8832.59182515,8833.069669070495,8832.420452144099,8835.623592862845,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2091,2020-04-30 03:27:12,8832.57261098,8833.070867433495,8832.4056474635,8835.606747122112,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2092,2020-04-30 03:27:15,8832.39065464,8833.057018963495,8832.3890240297,8835.589708806045,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2093,2020-04-30 03:27:17,8832.16737138,8833.032237674495,8832.3701685736,8835.572108453145,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2094,2020-04-30 03:27:19,8832.21729495,8833.007003822995,8832.356059011201,8835.548468133047,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2095,2020-04-30 03:27:22,8831.82395564,8832.961425175996,8832.340522048402,8835.523097674748,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2096,2020-04-30 03:27:25,8832.24205422,8832.939439597994,8832.348609591101,8835.496495142046,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2097,2020-04-30 03:27:28,8831.91553921,8832.892245140994,8832.353841922402,8835.46866825478,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2098,2020-04-30 03:27:30,8831.86318070,8832.774112360994,8832.361446589202,8835.440676201182,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2099,2020-04-30 03:27:32,8831.80854925,8832.616862358995,8832.377306566203,8835.412472142249,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2100,2020-04-30 03:27:34,8831.60254032,8832.435043951995,8832.383197845602,8835.382322446882,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2101,2020-04-30 03:27:36,8831.57109282,8832.347804424995,8832.388366331203,8835.353462268313,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2102,2020-04-30 03:27:39,8831.38549981,8832.271768447996,8832.391997907904,8835.322809498079,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2103,2020-04-30 03:27:41,8831.93683287,8832.199664644495,8832.400616303703,8835.294707098812,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2104,2020-04-30 03:27:44,8831.98217007,8832.139378080996,8832.406888622303,8835.267262337478,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2105,2020-04-30 03:27:46,8833.36448816,8832.231812067495,8832.430167449304,8835.244531644044,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2106,2020-04-30 03:27:49,8833.79895181,8832.311197372996,8832.457246217804,8835.223041972744,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2107,2020-04-30 03:27:51,8833.19108797,8832.316462257497,8832.477315253505,8835.199693041344,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2108,2020-04-30 03:27:53,8833.67286918,8832.371799905997,8832.502202911204,8835.173489424244,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2109,2020-04-30 03:27:56,8833.54137201,8832.381997056997,8832.526017338505,8835.148317724843,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2110,2020-04-30 03:27:58,8833.54583686,8832.429697642496,8832.554059834205,8835.125917500076,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2111,2020-04-30 03:28:01,8834.52034981,8832.527084583995,8832.590057194604,8835.103462714242,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2112,2020-04-30 03:28:03,8834.72483293,8832.643793498495,8832.623908899604,8835.081306439477,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2113,2020-04-30 03:28:06,8834.83426684,8832.777138271496,8832.661606007905,8835.064206702877,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2114,2020-04-30 03:28:08,8834.83418581,8832.907982814495,8832.699312207604,8835.047106966444,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2115,2020-04-30 03:28:11,8832.44793733,8832.939181898995,8832.713066219903,8835.022538368143,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2116,2020-04-30 03:28:13,8832.55241132,8832.954699753996,8832.727693038803,8834.994696867177,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2117,2020-04-30 03:28:15,8832.84553889,8833.001199737995,8832.745888365804,8834.96754647281,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2118,2020-04-30 03:28:17,8832.72726527,8833.044403966496,8832.762842670205,8834.942169110043,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2119,2020-04-30 03:28:20,8833.60949701,8833.134451354495,8832.791120737904,8834.918696328377,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2120,2020-04-30 03:28:23,8834.82812305,8833.295730490996,8832.828644695104,8834.89874053281,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2121,2020-04-30 03:28:25,8834.82804202,8833.458577950996,8832.866168652003,8834.877455823911,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2122,2020-04-30 03:28:27,8835.00706824,8833.639656372496,8832.906083736503,8834.855525732844,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2123,2020-04-30 03:28:30,8834.99830954,8833.792730205996,8832.946803035304,8834.833054546778,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2124,2020-04-30 03:28:33,8836.10147043,8833.998695223996,8832.994777941403,8834.81673089951,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2125,2020-04-30 03:28:35,8838.94119380,8834.277530505997,8833.054172456303,8834.80819129001,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2126,2020-04-30 03:28:37,8838.92747512,8834.533956671497,8833.111521327404,8834.80051553381,0,0,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2127,2020-04-30 03:28:40,8839.47194863,8834.847999704498,8833.169988071702,8834.793227552043,1,1,0.00000000,47.00177236,47.00177236,0.0,0.0,47.00177236
2128,2020-04-30 03:28:42,8839.39458778,8835.134085634498,8833.227682017703,8834.786545824178,1,0,1.19624960,45.73260398,46.96639880,-3.184210670342247,0.0,46.92644468
2129,2020-04-30 03:28:46,8839.79764421,8835.446899244498,8833.289471385504,8834.781207888043,1,0,1.19787126,45.73260398,46.96639880,-3.046679211817227,0.0,46.93061202
2130,2020-04-30 03:28:48,8839.81120074,8835.760167438497,8833.351397128803,8834.776339828277,1,0,1.19800683,45.73260398,46.96639880,-3.0351820399177054,0.0,46.93061081
2131,2020-04-30 03:28:51,8840.03700880,8836.036000387998,8833.416450024704,8834.77242034051,1,0,1.20026491,45.73260398,46.96639880,-2.855242169574612,0.0,46.93286889
2132,2020-04-30 03:28:53,8839.64143715,8836.281830598997,8833.494822334804,8834.766981151844,1,0,1.19630919,45.73260398,46.96639880,-5.019331138849948,0.0,46.92891317
2133,2020-04-30 03:28:56,8837.47157243,8836.413695878498,8833.554942985003,8834.752551744545,1,0,1.16910964,45.73260398,46.96639880,-5.123527631936964,0.0,46.90721452
2134,2020-04-30 03:28:59,8837.36235001,8836.540104088497,8833.612290247704,8834.737793384611,1,0,1.17192686,45.73260398,46.96639880,-5.246966310429868,0.0,46.90612230
2135,2020-04-30 03:29:02,8837.47951184,8836.791682813997,8833.667809662104,8834.723471293242,1,0,1.17468994,45.73260398,46.96639880,-4.723518257703785,0.0,46.90729392
2136,2020-04-30 03:29:04,8837.32032538,8837.030078516997,8833.712960750103,8834.709640294277,1,0,1.15941460,45.73260398,46.96639880,-6.308119581403537,0.0,46.90570205
2137,2020-04-30 03:29:07,8836.83925093,8837.229764118998,8833.750961183903,8834.693812007577,1,0,1.16828692,45.73260398,46.96639880,-5.555666096372647,0.0,46.90089131
2138,2020-04-30 03:29:10,8836.63911115,8837.425356412998,8833.791961895904,8834.67570775101,1,0,1.16628593,45.73260398,46.96639880,-5.802928953148879,0.0,46.89888991
2139,2020-04-30 03:29:13,8836.54307176,8837.572035150497,8833.838108132104,8834.657238174643,1,0,1.16532554,45.73260398,46.96639880,-5.448309149546082,0.0,46.89792952
2140,2020-04-30 03:29:15,8836.09249517,8837.6352537565,8833.880668083802,8834.637039787609,1,0,1.16018294,45.73260398,46.96639880,-6.242991683617916,0.0,46.89278692
2141,2020-04-30 03:29:19,8834.84221934,8837.635962622498,8833.905316498003,8834.607131137876,1,0,1.14831701,45.73260398,46.96639880,-7.382926431492853,0.0,46.89283157
2142,2020-04-30 03:29:21,8834.44777339,8837.60799788,8833.916411286704,8834.57346693461,1,0,1.14437255,45.73260398,46.96639880,-7.5838568015201835,0.0,46.87697653
2143,2020-04-30 03:29:24,8834.78859196,8837.597512001,8833.936465987503,8834.540923910708,1,0,1.14778074,45.73260398,46.96639880,-7.294811627666931,0.0,46.88038472
2144,2020-04-30 03:29:27,8834.79119793,8837.531998376,8833.955638383502,8834.506451917476,1,0,1.14780680,45.73260398,46.96639880,-7.292601519325592,0.0,46.87975658
2145,2020-04-30 03:29:29,8834.82521091,8837.326199231498,8833.974465697602,8834.471320771141,1,0,1.14814652,45.73260398,46.96639880,-6.8247043384944694,0.0,46.88075050
2146,2020-04-30 03:29:34,8835.33369095,8837.146510023,8834.002515366701,8834.43515637291,1,0,1.15323173,45.73260398,46.96639880,-6.832483682728263,0.0,46.88583611
2147,2020-04-30 03:29:36,8835.36543099,8836.941184141,8834.0198958712,8834.398643592176,1,0,1.15354913,45.73260398,46.96639880,-6.805599603205703,0.0,46.88615311
2148,2020-04-30 03:29:39,8835.53441572,8836.748175538,8834.038376474802,8834.359622862841,1,0,1.15523898,45.73260398,46.96639880,-6.650719229276403,0.0,46.88574317
2149,2020-04-30 03:29:41,8835.92346096,8836.5544663755,8834.054439074502,8834.321050791908,1,0,1.15912943,45.73260398,46.96639880,-4.836513568326206,0.0,46.89173341
2150,2020-04-30 03:29:44,8837.57348935,8836.442580806,8834.086320887502,8834.287782097841,1,0,1.17562971,45.73260398,46.96639880,-4.44526837558773,0.0,46.90823369
2151,2020-04-30 03:29:46,8838.14846055,8836.348153393501,8834.123753204303,8834.256439471908,1,0,1.18137943,45.73260398,46.96639880,-4.5147670717898825,0.0,46.91398341
2152,2020-04-30 03:29:50,8837.88091842,8836.260127457,8834.174976061204,8834.224146212908,1,0,1.17870400,45.73260398,46.96639880,-4.366511154092478,0.0,46.91130798
2153,2020-04-30 03:29:53,8838.11399984,8836.292248827502,8834.233104095403,8834.189896706974,1,0,1.18103482,45.73260398,46.96639880,-4.4745629419262745,0.0,46.91363880
2154,2020-04-30 03:29:56,8838.07387462,8836.327825058,8834.294391105803,8834.15743814444,1,0,1.18063357,45.73260398,46.96639880,-4.647383927430249,0.0,46.91323755
2155,2020-04-30 03:29:59,8837.83736793,8836.345717862501,8834.353000194104,8834.124159810839,1,0,1.17826850,45.73260398,46.96639880,-4.9200574157654,0.0,46.91087248
2156,2020-04-30 03:30:01,8837.58862793,8836.359132990003,8834.409123097503,8834.090740557938,1,0,1.17323501,45.73260398,46.96639880,-5.136023490424913,0.0,46.90583899
2157,2020-04-30 03:30:04,8837.25665804,8836.3800033455,8834.461927112003,8834.055775709172,1,0,1.17246140,45.73260398,46.96639880,-5.201666857957421,0.0,46.90506538
2158,2020-04-30 03:30:07,8837.74521718,8836.435308647002,8834.519017472803,8834.022469967238,1,0,1.17734699,45.73260398,46.96639880,-4.39408267078556,0.0,46.90995097
2159,2020-04-30 03:30:10,8837.89965508,8836.503137813,8834.579016784304,8833.990899235772,1,0,1.17889137,45.73260398,46.96639880,-5.992211462459429,0.0,46.91149535
2160,2020-04-30 03:30:12,8836.19987433,8836.508506770999,8834.621114874804,8833.958786048204,1,0,1.16189356,45.73260398,46.96639880,-5.608291401826005,0.0,46.89449754
2161,2020-04-30 03:30:15,8837.10438030,8836.621614819,8834.672304293705,8833.928991250938,1,0,1.17093862,45.73260398,46.96639880,-5.4476281154619555,0.0,46.90354260
2162,2020-04-30 03:30:18,8836.32373337,8836.715412818,8834.716929481505,8833.894285394805,1,0,1.16313215,45.73260398,46.96639880,-5.871429692120012,0.0,46.89573613
2163,2020-04-30 03:30:20,8836.46230126,8836.799098282998,8834.763032075705,8833.860465984404,1,0,1.16451783,45.73260398,46.96639880,-5.875388097775769,0.0,46.89712181
2164,2020-04-30 03:30:23,8837.42590346,8836.9308335595,8834.805961639206,8833.827966384837,1,0,1.17415345,45.73260398,46.96639880,-5.05813132181232,0.0,46.90675783
2165,2020-04-30 03:30:26,8837.66580365,8837.0728631965,8834.844953317306,8833.796236417169,1,0,1.17655286,45.73260398,46.96639880,-4.8546741238372775,0.0,46.90915724
2166,2020-04-30 03:30:29,8837.67022793,8837.1896900455,8834.881690242306,8833.766481013137,1,0,1.17782408,45.73260398,46.96639880,-4.746828583269414,0.0,46.90920108
2167,2020-04-30 03:30:32,8837.79284475,8837.311060733498,8834.916762971105,8833.736831543503,1,0,1.17909570,45.73260398,46.96639880,-4.638983051182266,0.0,46.91042725
2168,2020-04-30 03:30:35,8837.89364140,8837.429022017499,8834.957572183506,8833.707589687203,1,0,1.17883123,45.73260398,46.96639880,-4.661446964907279,0.0,46.91143521
2169,2020-04-30 03:30:38,8837.78896488,8837.522297213498,8835.001926771505,8833.680099512203,1,0,1.17778447,45.73260398,46.96639880,-4.800341195514147,0.0,46.91038845
2170,2020-04-30 03:30:41,8837.81839143,8837.534542317497,8835.047331455005,8833.652859225536,1,0,1.18085131,45.73260398,46.96639880,-4.490091964166886,0.0,46.91068271
2171,2020-04-30 03:30:44,8838.09556770,8837.531897674995,8835.102800694805,8833.626725100705,1,0,1.18085050,45.73260398,46.96639880,-4.49019507507753,0.0,46.91345488
2172,2020-04-30 03:30:47,8838.07635347,8837.541669427495,8835.156887989106,8833.601795499804,1,0,1.18065835,45.73260398,46.96639880,-4.506490491767712,0.0,46.91489925
2173,2020-04-30 03:30:51,8837.99982080,8837.535960475496,8835.210256225506,8833.576247525138,1,0,1.17248286,45.73260398,46.96639880,-4.5984187031217205,0.0,46.91249701
2174,2020-04-30 03:30:54,8838.20017191,8837.542275339996,8835.265038224805,8833.548888772471,1,0,1.18189654,45.73260398,46.96639880,-4.401481179728551,0.0,46.91450052
2175,2020-04-30 03:30:57,8838.20005031,8837.560409458996,8835.319683442105,8833.521863249573,1,0,1.18189451,45.73260398,46.96639880,-4.401618680732467,0.0,46.91449930
2176,2020-04-30 03:31:01,8837.98623249,8837.580289686995,8835.372728109207,8833.494558780305,1,0,1.17975714,45.73260398,46.96639880,-5.215226222635982,0.0,46.91236112
2177,2020-04-30 03:31:04,8837.28604754,8837.581759161996,8835.416994301106,8833.466248164172,1,0,1.16847723,45.73260398,46.96639880,-5.544572658222058,0.0,46.90535928
2178,2020-04-30 03:31:08,8836.88403089,8837.538699847497,8835.443576247006,8833.43699173934,1,0,1.16873513,45.73260398,46.96639880,-5.530411123448875,0.0,46.90102130
2179,2020-04-30 03:31:10,8836.80076050,8837.483755118496,8835.462048359106,8833.405851940874,1,0,1.16790243,45.73260398,46.96639880,-5.693559392948022,0.0,46.90050640
2180,2020-04-30 03:31:13,8836.67653679,8837.507588241497,8835.476424642406,8833.372464828442,1,0,1.16666019,45.73260398,46.96639880,-5.693662495377117,0.0,46.89926457
2181,2020-04-30 03:31:15,8836.68100161,8837.486419306997,8835.510075824906,8833.341529596642,1,0,1.16670484,45.73260398,46.96639880,-5.693765597807044,0.0,46.89930882
2182,2020-04-30 03:31:18,8836.67633418,8837.504049347497,8835.547776973206,8833.30821535431,1,0,1.16665816,45.73260398,46.96639880,-5.693834335588344,0.0,46.89926214
2183,2020-04-30 03:31:20,8836.68216275,8837.515042421996,8835.580809511306,8833.276008791841,1,0,1.16671645,45.73260398,46.96639880,-5.688891168996458,0.0,46.89932043
2184,2020-04-30 03:31:23,8836.69567878,8837.478531187995,8835.615887285707,8833.243908300208,1,0,1.16685161,45.73260398,46.96639880,-5.946563207096245,0.0,46.89945559
2185,2020-04-30 03:31:26,8836.37825580,8837.414153795497,8835.664511759405,8833.211410670441,1,0,1.16367738,45.73260398,46.96639880,-5.946631936395164,0.0,46.89628136
2186,2020-04-30 03:31:29,8836.32358385,8837.346821591495,8835.705635140906,8833.175600609975,1,0,1.16313066,45.73260398,46.96639880,-5.992964363778219,0.0,46.89628055
2187,2020-04-30 03:31:31,8835.98256290,8837.256307498996,8835.734602867107,8833.137593377975,1,0,1.15972045,45.73260398,46.96639880,-6.3747772997685415,0.0,46.89232443
2188,2020-04-30 03:31:34,8835.87788643,8837.155519750497,8835.767720569307,8833.09925429834,1,0,1.15867368,45.73260398,46.96639880,-6.877998049955869,0.0,46.89127766
2189,2020-04-30 03:31:37,8835.27998359,8837.030070685996,8835.787146115306,8833.060243815708,1,0,1.15269466,45.73260398,46.96639880,-6.8780667792556205,0.0,46.88529904
2190,2020-04-30 03:31:40,8834.60798316,8836.869550272499,8835.807307695406,8833.019266490173,1,0,1.14597506,45.73260398,46.96639880,-8.122663164238375,0.0,46.87857863
2191,2020-04-30 03:31:42,8833.81237573,8836.655390673997,8835.819705342907,8832.976122439473,1,0,1.13797271,45.73260398,46.96639880,-8.126621544452817,0.0,46.87057669
2192,2020-04-30 03:31:45,8833.55313988,8836.429229994497,8835.831330195306,8832.933569221506,1,0,1.13542622,45.73260398,46.96639880,-8.516076315189803,0.0,46.86803020
